################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.2115724583121283E-01 a       184     0    10     1     4
  1.2187114692043725E-01 a       185     0    10     1     5
 -2.9640315292257913E-01 a       186     0    10     1     6
 -1.5263592569035586E-01 a       187     0    10     1     7
  5.9642646038644553E-01 a       188     0    10     1     8
  1.2092900270943052E-01 a       189     0    10     1     9
 -3.7850333282011023E-01 a       190     0    10     1    10
  1.2643958730212836E+00 a       191     0    10     1    11
  5.1683670520980118E-01 a       192     0    10     1    12
  1.4884038384035085E+00 a       193     0    10     1    13
 -6.2954526787680809E-01 a       194     0    10     1    14
 -6.3264126025240108E-01 a       195     0    10     1    15
 -2.3322629954028673E-01 a       196     0    10     1    16
 -1.2791444759087320E+00 a       197     0    10     1    17
  5.3008264468114974E-01 a       198     0    10     1    18
 -9.8643667215612540E-01 a       199     0    10     1    19
 -6.0785030214375402E-01 a       200     0    10     1    20
  4.1720028586631164E-01 a       201     0    11     1     1
  2.0880533665859108E-01 a       202     0    11     1     2
  6.5365291240045886E-01 a       203     0    11     1     3
  8.1781423986536839E-01 a       204     0    11     1     4
  5.6167113629015530E-01 a       205     0    11     1     5
 -3.6171710549831960E-02 a       206     0    11     1     6
  7.3399035392498324E-01 a       207     0    11     1     7
  6.9693440962354158E-01 a       208     0    11     1     8
  3.4766951102226917E-01 a       209     0    11     1     9
 -9.2284366715566279E-01 a       210     0    11     1    10
  9.6470515962945191E-01 a       211     0    11     1    11
  8.8856054483753555E-01 a       212     0    11     1    12
 -1.7038319295622639E-01 a       213     0    11     1    13
 -2.8353028091692539E-01 a       214     0    11     1    14
  6.7577713784852167E-01 a       215     0    11     1    15
  7.4568629472134396E-01 a       216     0    11     1    16
  9.6227540553952196E-01 a       217     0    11     1    17
  1.5651960071180699E+00 a       218     0    11     1    18
 -4.4061252765496495E-01 a       219     0    11     1    19
 -1.6769891593151326E-01 a       220     0    11     1    20
 -1.2959536094218413E+00 a       221     0    12     1     1
  6.5593039527131347E-01 a       222     0    12     1     2
 -4.0698070105720469E-01 a       223     0    12     1     3
  5.3020611065865184E-02 a       224     0    12     1     4
 -6.6020863897588655E-01 a       225     0    12     1     5
  6.8769237996449493E-03 a       226     0    12     1     6
 -6.3214726605340776E-01 a       227     0    12     1     7
 -1.0774238142193231E+00 a       228     0    12     1     8
  4.5621761571518543E-01 a       229     0    12     1     9
  7.0522592611573520E-01 a       230     0    12     1    10
 -1.8020100255766364E-01 a       231     0    12     1    11
 -6.4641537725483200E-01 a       232     0    12     1    12
 -6.7112753233573053E-01 a       233     0    12     1    13
 -3.6763106035316302E-02 a       234     0    12     1    14
  1.7600601109498931E-02 a       235     0    12     1    15
 -4.5019474903234413E-01 a       236     0    12     1    16
 -1.3149540163792028E+00 a       237     0    12     1    17
 -3.7195241167346134E-02 a       238     0    12     1    18
  1.4716832230040336E-01 a       239     0    12     1    19
  8.1619111584388970E-01 a       240     0    12     1    20
